Image,X,Y
dataset/images/-4926134546599682921.png,484,483
dataset/images/4383464586419591817.png,451,540
dataset/images/-8415780076578429517.png,377,542
dataset/images/-8668488196925068035.png,290,502
dataset/images/-2689246837299511408.png,316,410
dataset/images/5588527439347610243.png,593,227
dataset/images/-4447495762201283458.png,492,397
dataset/images/-6650288113043492752.png,424,533
dataset/images/9111397928834127422.png,333,452
dataset/images/-4832293375057396679.png,333,452
dataset/images/-4390799833296058858.png,407,346
dataset/images/-2881646745335484613.png,310,575
dataset/images/2100977657284494000.png,267,477
dataset/images/258065799182461862.png,254,505
dataset/images/-8042733959962527155.png,254,505
dataset/images/-4863374222129923637.png,254,505
dataset/images/-8503022643743511724.png,263,323
dataset/images/-8406319565890157390.png,161,299
dataset/images/-1013329915718011639.png,182,330
dataset/images/-8252330186908367439.png,214,480
dataset/images/-6497142125683105669.png,217,716
dataset/images/-3749637390051796787.png,380,550
dataset/images/-7481315553313434683.png,347,626
dataset/images/2307880310506511222.png,306,482
dataset/images/-6418714442683824910.png,359,519
dataset/images/-4990454451647320012.png,250,540
dataset/images/6383663973655019890.png,319,508
dataset/images/-8845312257791618282.png,211,456
dataset/images/-7284532048087233785.png,232,372
dataset/images/-5346562843843425069.png,266,480
dataset/images/-287569563142198824.png,182,595
dataset/images/-4594637300045488838.png,296,575
dataset/images/2651312764280386905.png,281,615
dataset/images/-8842292788471353312.png,443,358
dataset/images/5801169876771379054.png,393,534
dataset/images/6864890391460990037.png,297,342
dataset/images/-2646140046117594823.png,300,425
dataset/images/-5403143056710665697.png,346,473
dataset/images/-2127765395475907847.png,197,403
dataset/images/-2107114713547310506.png,369,321
dataset/images/-3205207127691059616.png,350,349
dataset/images/-318146569808758513.png,255,605
dataset/images/-2482162412579344778.png,209,277
dataset/images/123261771205042552.png,328,315
dataset/images/-6167347811458674963.png,324,351
dataset/images/6837085681312215412.png,324,351
dataset/images/1955245080262024269.png,426,533
dataset/images/-4883252151958637737.png,253,484
dataset/images/3521631577073828129.png,320,450
dataset/images/-5538879149574463479.png,321,420
dataset/images/-1148956641487063012.png,311,563
dataset/images/3907283049996621497.png,299,507
dataset/images/144671787416056514.png,241,612
dataset/images/-4143900571282915588.png,382,754
dataset/images/1878175006260394935.png,284,419
dataset/images/-2248707777276806284.png,432,416
dataset/images/-2431769699504014881.png,85,877
dataset/images/-567538328757763516.png,346,624
dataset/images/8014384649486440940.png,215,627
dataset/images/-1624415441092446149.png,221,626
dataset/images/-762601077880990335.png,255,607
dataset/images/-6072775268057522072.png,280,294
dataset/images/2711443825321354377.png,298,522
dataset/images/-375014270358174208.png,369,389
dataset/images/-6200797631526442910.png,366,439
dataset/images/-362715643741333868.png,461,448
dataset/images/-6250330920756758827.png,526,166
dataset/images/-7197702636067718462.png,506,360
dataset/images/-5618424440001842615.png,317,540
dataset/images/-7513089492834821079.png,556,385
dataset/images/6349031740731909414.png,476,539
dataset/images/-8828598390077094829.png,318,457
dataset/images/-2204802203666459284.png,550,283
dataset/images/-3779989361448224309.png,422,503
dataset/images/-2450117620955719746.png,365,492
dataset/images/-3264873478760270499.png,364,517
dataset/images/-3846342853110898780.png,193,305
dataset/images/-2435635181648117240.png,547,366
dataset/images/-2495405375565733468.png,452,450
dataset/images/7120089320578618718.png,254,263
dataset/images/-1427528944127205768.png,403,503
dataset/images/-3724299618054220288.png,401,391
dataset/images/-1679273758717230626.png,386,485
dataset/images/-1199523414188166187.png,449,603
dataset/images/-1748896230395277993.png,362,301
dataset/images/-7135055716999173117.png,387,311
dataset/images/-235854603152207056.png,386,392
dataset/images/4357089761940467438.png,313,526
dataset/images/-2307387288352361738.png,298,460
dataset/images/2805899345467138614.png,300,454
dataset/images/1164646982557605400.png,301,454
dataset/images/-1691861878080963349.png,301,454
dataset/images/-1763889179252826896.png,301,454
dataset/images/-7268807677336387720.png,301,454
dataset/images/-7361094720853253722.png,372,584
dataset/images/-5841587333583319507.png,437,592
dataset/images/-1378251964471911514.png,355,411
dataset/images/4594036980419376140.png,267,324
dataset/images/-1301375754028915456.png,313,312
dataset/images/-3340318189330970780.png,353,471
dataset/images/-3039724992392871653.png,316,246
dataset/images/-6952203225851872037.png,332,303
dataset/images/-8351813133673411713.png,343,512
dataset/images/8274826488534529432.png,342,511
dataset/images/-1231104359457429292.png,342,511
dataset/images/2958037757971328300.png,332,482
dataset/images/-2669639336728944561.png,336,498
dataset/images/5532681236173164107.png,336,498
dataset/images/-8297361329479198136.png,336,498
dataset/images/-2611863072887966068.png,336,498
dataset/images/-1548418855788744112.png,206,375
dataset/images/-1070529500008144097.png,304,498
dataset/images/-7611889478784556944.png,297,453
dataset/images/2440353624639310907.png,308,546
dataset/images/-1577127452466018732.png,166,539
dataset/images/7571664730621104797.png,283,523
dataset/images/-1270005364739629348.png,368,410
dataset/images/-4867306313506229011.png,351,489
dataset/images/4893926487069595319.png,316,462
dataset/images/-4844217374961134554.png,315,467
dataset/images/491926654303224169.png,224,276
dataset/images/-5295071969794829461.png,248,389
dataset/images/-2787900596692547073.png,526,497
dataset/images/-4893312442758095455.png,342,435
dataset/images/3425915044190272265.png,403,457
dataset/images/-4482375829013628655.png,425,375
dataset/images/-6264468090527993860.png,435,445
dataset/images/-2470509348276894217.png,303,428
dataset/images/-3922072817298183132.png,266,325
dataset/images/-7271756906300044924.png,490,693
dataset/images/-1045727952327734119.png,323,468
dataset/images/-4303642624887385011.png,526,466
dataset/images/-3274462896745109482.png,396,527
dataset/images/-756893997757737190.png,429,514
dataset/images/6276334615397287053.png,426,512
dataset/images/-8169262464002501475.png,399,406
dataset/images/-2259742880110408719.png,380,545
dataset/images/8994326462655890990.png,375,531
dataset/images/-3226347482816131449.png,378,497
dataset/images/-2919812088362781457.png,353,278
dataset/images/-5943406943503412804.png,439,545
dataset/images/1552466107574831667.png,412,519
dataset/images/-6662505251950850558.png,244,394
dataset/images/-3728456640254121339.png,484,678
dataset/images/-1640856241369219598.png,470,553
dataset/images/-3530759993221710263.png,381,346
dataset/images/-558419946250026054.png,451,565
dataset/images/-5027449927739449608.png,423,481
dataset/images/1657533924064656282.png,423,481
dataset/images/-7719473356677102536.png,401,531
dataset/images/-4887126079381584338.png,382,531
dataset/images/-2782096469822625940.png,381,524
dataset/images/-3003043108727371308.png,455,512
dataset/images/-211110393346383991.png,444,548
dataset/images/-7101626970097027638.png,444,548
dataset/images/-2611898318932465514.png,377,372
dataset/images/2856173988568189587.png,357,414
dataset/images/-949791965236820020.png,367,416
dataset/images/1088819642810705043.png,236,356
dataset/images/1093967452051255826.png,387,510
dataset/images/-1175775561554415872.png,387,510
dataset/images/-1237134703513364366.png,308,447
dataset/images/-2015687071469050277.png,350,517
dataset/images/-2900080958387643243.png,349,517
dataset/images/-8995352601569043036.png,238,597
dataset/images/-5117119409749183026.png,201,452
dataset/images/2270646269580686219.png,201,452
dataset/images/1668265678293886192.png,283,566
dataset/images/4122384987648229529.png,283,567
dataset/images/-7237119304068840452.png,288,554
dataset/images/-4687895683354412584.png,464,428
dataset/images/-7608169256927295784.png,462,437
dataset/images/-7061038392686336660.png,439,288
dataset/images/-3449290884377188767.png,443,617
dataset/images/6588895198940370553.png,431,536
dataset/images/-6742264805929091146.png,428,524
dataset/images/-3893521207072786063.png,462,570
dataset/images/-2362492614813765866.png,224,266
dataset/images/-2813780788174205081.png,274,525
dataset/images/4603995287751216313.png,118,488
dataset/images/-7582953284537277597.png,356,462
dataset/images/5259456514382429640.png,112,228
dataset/images/7017911258262861223.png,179,276
dataset/images/-2407143439291948794.png,323,501
dataset/images/-208880250508994115.png,240,411
dataset/images/-4432550484283740533.png,243,410
dataset/images/-3308141390035798043.png,352,589
dataset/images/7174346215026338343.png,251,501
dataset/images/-8096874979386526370.png,373,572
dataset/images/-8641492204666653414.png,311,496
dataset/images/3242057374145843115.png,228,365
dataset/images/4588532001580550620.png,344,706
dataset/images/-7560962848270668900.png,212,338
dataset/images/7085520385428098812.png,307,532
dataset/images/3806505455181646252.png,292,501
dataset/images/-8249078686592787085.png,273,617
dataset/images/-7265111381795777722.png,418,349
dataset/images/-7897770316150176474.png,383,529
dataset/images/-7195700219000080752.png,325,428
dataset/images/1738676755083043450.png,333,191
dataset/images/-5739874987360699327.png,392,394
dataset/images/4084618230552934300.png,356,604
dataset/images/-6928977126361530540.png,386,480
dataset/images/5266033767095764235.png,326,331
dataset/images/-8249769341615401775.png,303,723
dataset/images/-7800416238246494419.png,288,527
dataset/images/5453977556464879778.png,443,488
dataset/images/2236558726869900330.png,360,529
dataset/images/5003737565980256750.png,353,504
dataset/images/474363407822192070.png,353,504
dataset/images/1603224747391777244.png,353,504
dataset/images/4623919538029402273.png,363,443
dataset/images/-2315153994676436271.png,368,510
dataset/images/3567155994436780163.png,347,432
dataset/images/3495686488871907134.png,353,429
dataset/images/8466237617553717623.png,396,511
dataset/images/-3463926055561590672.png,370,454
dataset/images/-2255219772325529981.png,297,539
dataset/images/-3397846615281440172.png,288,491
dataset/images/-6016382419044757412.png,288,491
dataset/images/1351635435439282516.png,288,491
dataset/images/-5225399467864058371.png,251,725
dataset/images/-5762849740284333775.png,360,443
dataset/images/-9127364579337454244.png,354,736
dataset/images/-3559887002495639296.png,188,190
dataset/images/-3594395432923376135.png,323,501
dataset/images/6879109050107281109.png,302,441
dataset/images/-133977812156141369.png,280,382
dataset/images/-5385363078483571059.png,287,518
dataset/images/-604283315242765598.png,288,608
dataset/images/-91842043999645174.png,461,561
dataset/images/-3536892141642532312.png,308,414
dataset/images/8806943413983631549.png,404,466
dataset/images/-220596390347988661.png,372,404
dataset/images/-6897298279489871391.png,231,491
dataset/images/8040196583187577068.png,277,474
dataset/images/-5303561896917410185.png,289,527
dataset/images/-2470963294952716246.png,457,430
dataset/images/-134249973232554442.png,416,420
dataset/images/-3788838385720706381.png,362,503
dataset/images/-4510042175587375634.png,251,433
dataset/images/-445431345310956881.png,124,403
dataset/images/-4500877551601869191.png,259,582
dataset/images/-2417015142409471819.png,440,465
dataset/images/1504759967591658232.png,149,515
dataset/images/-535405253019946720.png,269,497
dataset/images/-2990355743749808497.png,269,497
dataset/images/-2511190403996726038.png,352,578
dataset/images/-2147962622511170702.png,332,529
dataset/images/-4497523746660193169.png,332,529
dataset/images/-1765572912415510613.png,285,275
dataset/images/3782678873393165200.png,557,691
dataset/images/-6436194245454878565.png,125,429
dataset/images/-761233598161154780.png,256,261
dataset/images/-2282445446815047427.png,218,319
dataset/images/-1144385403699610414.png,379,397
dataset/images/-4077137085344675538.png,444,528
dataset/images/-8863449665507549647.png,285,585
dataset/images/-5436801439030306050.png,436,465
dataset/images/-9147510077381041538.png,270,229
dataset/images/3096229718305165698.png,471,425
dataset/images/-5504585554791553904.png,299,407
dataset/images/2511159005449343926.png,303,458
dataset/images/5891698126195273673.png,303,458
dataset/images/-3381428686887743472.png,451,748
dataset/images/-4449187867148856065.png,468,514
dataset/images/-2148742373929221903.png,319,599
dataset/images/-4395003336872160138.png,464,577
